name,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-06-01,2026-06-02,2026-06-04,2026-06-05,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-03,2026-08-04,2026-08-05
경남스틸_039240,2785_2710_2730_315511,2740_2620_2655_312479,2680_2525_2585_246723,2685_2570_2665_134632,2670_2510_2595_167012,2640_2525_2585_103396,2600_2510_2540_126238,2550_2450_2460_171224,2585_2475_2480_109725,2580_2470_2540_72020,2625_2500_2525_139818,2525_2440_2480_182726,2480_2400_2450_133903,2500_2385_2405_173666,2400_2290_2300_376925,2490_2215_2375_247783,2400_2305_2305_113267,2340_2250_2260_116937,2225_2085_2110_249172,2240_2115_2150_169691,2205_2090_2120_166369,2160_2090_2130_75135,2215_2140_2190_99292,2280_2200_2245_123022,2275_2215_2220_65329,2480_2235_2285_772561,2280_2205_2220_133176,2250_2095_2115_205716,2220_2100_2195_168336,2195_2070_2080_152651,2165_2005_2030_175401,2085_2015_2020_47217,2020_1929_1952_199227,2120_1930_2100_79569,2225_2040_2055_199047,2120_2035_2090_75659,2095_2010_2045_94170,2070_1941_2045_283204,2085_2020_2045_84875,2060_1985_2015_81537,2030_1960_1980_69406,1999_1930_1940_114990,2030_1931_2005_171145,2080_1935_1938_171735,1985_1920_1956_122776,2030_1957_1986_52087,2010_1952_1997_34296,1995_1922_1930_67582,1968_1901_1926_31992,1980_1924_1924_31766,1990_1924_1975_53444,2025_1950_1968_43499,1990_1944_1952_46720,1943_1869_1888_62769,1919_1724_1766_186503,1801_1548_1772_182965,1850_1775_1839_41572,1900_1820_1863_22038,1910_1849_1893_40482,1937_1858_1875_126120
벡트_457600,2190_2030_2035_45524,2065_1933_1949_72534,1965_1901_1936_20331,2125_1887_1950_86289,1950_1836_1858_39523,1873_1799_1808_54421,1808_1736_1752_26523,1892_1629_1703_36689,1745_1690_1711_17894,1850_1750_1826_29426,1826_1700_1762_36072,1762_1591_1648_93096,1686_1514_1572_33981,1600_1530_1598_33743,1598_1401_1527_50003,1598_1420_1570_52784,1711_1457_1611_99426,1843_1611_1774_165425,1736_1500_1569_52131,1820_1570_1771_86002,1980_1772_1949_204465,2025_1904_2015_141612,2230_2015_2200_174197,2250_2025_2125_110878,2200_2025_2190_28257,2195_2015_2170_21434,2155_2045_2070_28192,2195_1990_2100_89523,2590_2090_2450_1067840,2455_2220_2280_192071,2580_1975_2205_425741,2235_1980_2170_132907,2120_1975_2040_88263,2050_1684_1764_251394,1913_1676_1827_46344,1875_1650_1852_77123,2040_1780_1952_106062,2120_1924_2030_150646,2095_1900_2010_115056,2375_1900_2165_248554,2635_2165_2600_916459,2600_2175_2410_523318,2895_2325_2865_652878,3050_2315_2455_719120,2455_2095_2310_187690,2920_2305_2855_708755,2875_2700_2775_269030,3480_2800_3230_1882109,3550_3115_3310_643235,3490_3215_3375_262120,3470_3175_3310_188928,3385_3190_3295_127803,3470_3235_3325_137054,3540_3165_3385_203169,3455_2840_3295_273016,3445_3155_3305_260430,3420_3260_3405_126756,3800_3135_3680_618781,3760_3505_3680_170130,3965_3685_3690_176092
경창산업_024910,2080_1982_2000_381487,2060_1912_1946_547957,2045_1850_1981_289478,2320_2075_2170_2302937,2285_2045_2055_1050287,2070_1950_1988_325835,1976_1850_1882_435515,1913_1835_1840_187776,1972_1846_1937_163099,2065_1983_2020_308180,2100_1996_2000_234550,2070_1910_1935_264625,1949_1855_1893_171170,1910_1815_1816_171948,1891_1735_1750_250418,1835_1635_1706_226258,1800_1691_1743_135452,1791_1695_1748_152625,1732_1555_1604_316272,1725_1604_1699_97751,1787_1649_1741_122153,1723_1646_1723_119018,1791_1700_1731_149799,1786_1678_1694_145953,1731_1663_1689_124569,1714_1665_1691_61584,1710_1625_1641_129467,1713_1580_1630_201561,1630_1551_1558_152527,1557_1450_1451_161772,1505_1442_1500_140341,1528_1425_1440_86919,1490_1350_1385_219429,1520_1373_1520_106463,1530_1468_1480_48043,1535_1424_1492_330269,1500_1433_1480_51800,1485_1407_1484_61418,1544_1460_1516_105236,1528_1440_1510_101436,1550_1479_1499_105375,1522_1451_1466_90652,1548_1466_1536_96038,1564_1465_1485_82623,1485_1429_1479_149211,1535_1479_1535_57244,1535_1451_1499_16840,1513_1442_1442_55068,1475_1400_1464_71193,1498_1435_1438_88060,1490_1436_1489_52292,1487_1434_1458_16492,1480_1440_1457_22762,1455_1350_1376_42879,1400_1236_1242_139339,1302_1000_1267_122916,1322_1274_1320_48415,1395_1303_1311_80879,1361_1271_1361_48062,1428_1362_1411_47056
지에스이_053050,2465_2370_2375_321600,2530_2330_2370_1023262,2440_2320_2330_332159,2335_2290_2325_200077,2327_2275_2315_261455,2300_2240_2285_219286,2305_2250_2285_157024,2290_2220_2225_218255,2265_2165_2165_367125,2220_2165_2220_174408,2225_2180_2185_286479,2195_2135_2145_177267,2325_2100_2120_974726,2130_2010_2040_337529,2150_1984_2080_351466,2075_1999_2030_315248,2130_1940_2030_148641,2050_1983_2020_198358,1996_1851_1945_245445,2000_1927_1945_179536,1984_1926_1975_143836,2170_1951_1983_343617,2070_1975_2000_149445,2035_1974_1985_128166,2030_1985_2030_150957,2045_1997_2030_75964,2030_1973_1980_154077,1980_1880_1880_172669,1929_1852_1884_115513,1920_1825_1827_239374,1902_1770_1884_154319,1895_1782_1802_153109,1816_1655_1750_226454,1829_1680_1823_78460,1894_1772_1774_75844,1810_1753_1782_86440,1801_1722_1785_51812,1819_1746_1819_78900,1957_1808_1851_191826,1888_1800_1834_65144,1925_1785_1796_243288,1976_1786_1874_661625,1938_1810_1886_220604,1979_1828_1828_214826,1950_1832_1845_344266,1886_1830_1878_214355,1905_1830_1840_106763,1920_1845_1852_196253,1882_1840_1854_77039,1916_1854_1913_164654,1978_1905_1955_220430,2040_1950_1950_290156,1935_1856_1867_130000,1884_1759_1762_145220,1780_1640_1657_202452,1697_1415_1672_245248,1717_1640_1685_133441,1699_1637_1660_87318,1715_1660_1704_49629,1732_1680_1682_115440
대진첨단소재_393970,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0,0_0_2825_0
셀리드_299660,3660_3240_3255_2274534,3820_3060_3360_5424586,3805_3245_3345_1755224,3440_3185_3225_570372,3220_2980_3030_772205,3275_3000_3020_701840,3170_2910_2910_769698,3400_2890_3130_2726844,3150_3030_3050_729461,3280_3060_3265_566036,3455_3220_3350_629449,3570_3225_3280_1065638,3345_2960_3035_596859,3130_2920_3000_321315,3095_2680_2775_615052,2850_2645_2800_292569,2885_2700_2855_183439,2990_2700_2765_192635,2750_2465_2545_339235,2610_2465_2490_289161,2530_2350_2390_246955,2450_2300_2395_201348,2560_2405_2535_185914,2580_2460_2480_168598,2515_2425_2470_103540,2745_2465_2705_411035,2705_2550_2620_194701,3090_2455_2760_821923,2825_2655_2675_287040,2635_2385_2400_345446,2540_2375_2430_200143,2570_2380_2430_165741,2850_2320_2785_605344,1950_1950_1950_276498,1716_1369_1406_3192690,1591_1411_1534_1488863,1570_1414_1427_440131,1490_1356_1443_380893,1498_1375_1430_275188,1467_1360_1417_231367,1411_1270_1345_387173,1376_1263_1275_336187,1334_1250_1255_389260,1285_1141_1155_469852,1198_1100_1121_386902,1169_1121_1147_246022,1162_1074_1136_312098,1147_1071_1071_213400,1069_973_1033_490728,1084_1015_1025_247448,1138_1025_1082_364592,1135_1045_1052_175309,1367_1045_1367_716768,1777_1440_1777_1886952,2245_1496_1780_15750085,2150_1565_1688_7880465,1941_1500_1707_5492640,1895_1686_1727_2219755,1800_1698_1707_699584,1780_1651_1707_980973
현우산업_092300,3935_3745_3745_260765,4475_3695_4010_4732487,4180_3815_4045_798933,4850_4070_4415_5553119,4972_4120_4275_1871016,4555_4100_4420_960211,4395_4070_4180_524460,4225_3965_4020_576665,4370_4070_4260_570253,4355_4070_4245_377039,4565_4260_4295_434188,4345_3855_3925_453320,3935_3620_3800_331729,4040_3740_3985_410324,4100_3630_3905_358140,3905_3655_3665_323719,3795_3555_3600_197659,3555_3320_3400_289683,3345_3105_3230_304105,3460_3185_3445_202120,3495_3180_3335_122338,3420_3200_3390_140538,3555_3315_3360_128934,3570_3310_3340_210237,3495_3280_3465_216335,3465_3310_3420_94130,3485_3335_3425_233184,3425_3190_3255_173428,3305_3140_3180_134555,3200_2920_2920_247026,2990_2800_2865_84431,2920_2750_2755_208894,2750_2520_2650_129665,2820_2650_2760_89997,2870_2710_2710_43462,2870_2680_2750_82555,2770_2600_2610_99367,2715_2500_2690_90304,2715_2580_2665_56984,2670_2555_2585_63962,2655_2410_2410_136727,2470_2300_2315_129781,2545_2310_2500_175349,2585_2315_2315_106961,2365_2225_2310_238058,2460_2305_2430_74436,2440_2355_2360_34790,2325_2205_2220_82470,2295_2180_2260_73489,2345_2230_2255_79530,2350_2255_2350_35118,2450_2265_2280_73403,2355_2285_2320_31560,2320_2150_2180_106439,2230_1955_2040_227722,2105_1860_2000_144983,2195_2065_2180_57464,2360_2160_2280_87698,2395_2280_2395_57567,2530_2410_2495_116932
포인트엔지니어링_256630,5880_5880_5880_0,5880_5880_5880_0,5880_5880_5880_0,5880_5880_5880_0,5880_5880_5880_0,5730_4270_4600_178629,4600_4210_4270_64679,4665_4270_4600_24052,4945_4600_4720_30923,4880_4440_4755_33559,5740_4765_5500_131358,5790_4860_5190_67414,5650_4770_5140_30504,5260_4635_4700_19939,4740_4250_4580_25789,4620_4210_4585_16024,4965_4470_4620_14671,4730_4405_4640_6221,4605_4200_4490_14684,4495_4320_4445_1573,4485_3975_4400_18849,4700_4025_4700_11837,4720_4405_4705_6305,4715_4540_4650_3113,4650_4425_4600_5781,4625_4460_4590_1137,4595_4385_4490_4772,4490_4240_4460_6297,4610_4110_4345_13160,4340_4000_4160_8363,4235_3960_4200_8012,4280_4030_4280_4685,4310_4005_4295_7803,4295_4085_4240_5973,4275_4110_4160_5526,4460_4145_4460_11782,4460_4270_4360_3732,4365_4120_4335_3982,4470_4105_4265_11172,4265_4070_4225_5077,4190_4025_4150_3740,4190_4005_4170_1940,4590_4140_4590_30715,4655_4450_4605_15426,4635_4450_4610_15683,4580_4270_4575_8207,4660_4395_4560_20881,4660_4330_4560_4941,4565_4410_4540_2738,4575_4305_4425_6241,4435_4150_4435_12187,4340_4155_4170_8536,4265_4100_4205_5494,4250_4020_4170_4990,4220_3900_4165_3428,4145_3920_4075_5426,4280_4040_4240_2678,4240_3965_4215_5053,4270_4165_4240_2402,4335_4200_4320_4124
모티브링크_463480,8650_8050_8170_182122,8590_7790_7930_178205,8390_7720_8010_150707,8110_7650_7740_108516,7960_7180_7350_137473,7320_6820_7020_100839,7210_6910_6910_82276,6890_6480_6650_78560,7010_6730_6870_55090,7080_6830_6970_60720,7140_6800_6850_73697,6790_6400_6490_86692,6570_6000_6300_82602,6380_6000_6070_68387,6090_5680_5680_106858,5790_5420_5490_56015,5800_5350_5600_28540,5610_5320_5490_24521,5320_4910_4995_76685,5300_5000_5110_52282,5190_4985_5120_41089,6130_5000_5610_308638,5770_5480_5630_68895,6210_5640_5930_122564,6100_5710_5820_64179,5870_5600_5800_19713,5790_5420_5540_38630,5620_5010_5160_51040,5230_4805_5040_26581,5050_4610_4665_39427,4715_4410_4540_57130,4655_4440_4500_50043,4430_4140_4200_68911,4630_4095_4585_31993,4745_4520_4635_21119,4825_4510_4645_14051,4645_4310_4320_51878,5440_4320_4610_259504,4625_4330_4430_37595,4485_4260_4380_35975,4390_4100_4105_42082,4280_4065_4150_33124,4700_4215_4560_36174,4800_4330_4330_37418,4500_4200_4300_38348,4600_4305_4500_29423,4600_4260_4325_5388701,4325_3875_3875_39085,4020_3700_3850_36090,4095_3875_3970_11920,4210_4035_4170_13351,4250_3970_3970_4576,4160_3940_3970_6843,3875_3680_3805_20478,3865_3300_3300_35358,3495_2590_3330_56173,3585_3345_3490_11910,3950_3345_3645_13265,3810_3515_3780_10698,4140_3780_4010_19697
씨티케이_260930,3655_3505_3505_145659,3635_3395_3470_102853,3470_3330_3395_34459,3505_3305_3500_64625,3555_3325_3345_72208,3370_3155_3300_55324,3370_3210_3300_25496,3365_3110_3300_51382,3345_3250_3305_36222,3400_3285_3370_32285,3390_3285_3385_27396,3420_3325_3410_35366,3445_3200_3270_41030,3305_3115_3240_41608,3235_2900_2900_70025,3060_2720_2765_72918,2870_2670_2760_75101,2765_2625_2690_29438,2745_2475_2510_51964,2665_2400_2570_48029,2825_2570_2700_45409,2870_2610_2795_38974,2950_2690_2950_49793,2965_2805_2900_30830,2995_2875_2900_24199,2980_2785_2980_18134,2980_2760_2920_13131,2930_2610_2725_31168,2870_2650_2725_25170,2765_2480_2590_35417,2600_2435_2550_41527,2670_2430_2520_23371,2570_2200_2355_122910,2555_2180_2500_106449,2635_2410_2435_40239,2600_2350_2600_19512,2675_2500_2615_18449,2670_2500_2585_16914,2725_2490_2720_40091,2810_2620_2690_35199,2900_2660_2710_100936,2725_2570_2645_41491,2820_2645_2760_23406,2835_2685_2760_43574,2770_2620_2710_49677,2795_2710_2780_21358,2820_2695_2735_9374,2765_2600_2630_17479,2685_2510_2600_22231,2995_2600_2700_32907,2740_2620_2730_15887,2950_2630_2630_51214,2730_2615_2665_20701,2680_2455_2515_21245,2570_2265_2425_46767,2435_2220_2340_66659,2485_2285_2400_18961,2520_2370_2370_9589,2510_2340_2500_17223,2600_2510_2565_12488
LK삼양_225190,2120_1978_2005_1207274,2100_1895_1952_1450085,1979_1900_1946_776081,2010_1890_1916_657814,2055_1864_1900_1322313,2150_1890_2030_3388862,2190_1989_2015_2474110,2000_1864_1886_882104,2065_1900_1964_938011,2060_1983_2000_690443,2170_2025_2060_1407745,2075_1901_1935_1116354,1971_1774_1803_1010277,1856_1655_1665_1258908,1695_1520_1541_1142008,1541_1430_1480_717149,1539_1425_1505_513758,1541_1425_1482_343350,1432_1331_1354_550975,1440_1354_1407_340470,1435_1335_1364_432185,1463_1338_1409_838438,1479_1350_1370_827583,1420_1250_1307_1333972,1371_1310_1334_677683,1347_1288_1302_364239,1323_1210_1218_678706,1278_1128_1163_915852,1168_1050_1086_774961,1087_970_971_1146275,1000_900_958_559316,1003_909_912_737083,907_800_837_734626,937_836_937_519080,969_890_906_294626,949_840_894_293462,894_818_821_333473,860_795_860_299549,886_817_835_212969,835_777_783_501322,781_691_705_599642,739_691_708_331434,761_650_744_489020,772_660_667_367274,685_593_645_338532,685_649_675_255048,691_631_635_196325,649_593_611_182326,636_569_610_204291,700_576_576_333984,748_586_663_4149337,671_591_601_996828,628_592_617_491902,618_551_563_280832,580_490_508_352200,544_489_514_221372,547_508_546_412672,579_532_541_228879,703_541_703_1684494,809_679_704_7567748
TPC로보틱스_048770,4805_4200_4270_1050626,5550_4300_5550_9389740,7210_5600_7210_8005602,9370_7430_9370_1706662,10690_6970_7570_3106955,7910_6800_7100_1044648,6900_5570_5930_3694303,6120_5350_5440_1997839,6300_5480_6020_2830848,6260_5810_6130_998071,6690_5920_6690_1197324,6600_5920_6020_728608,6280_5110_5560_843811,5780_5010_5440_479906,6430_5150_5200_2510883,5600_4770_4910_886619,5040_4650_4830_355249,5060_4520_5000_669521,4950_4220_4580_453212,4895_4350_4595_386293,4570_4120_4295_351872,4275_3950_4205_385991,4560_4185_4290_491956,4590_4175_4505_462677,4660_4340_4395_235951,4510_4200_4325_207645,4400_3995_4190_231340,4155_3695_3845_387173,3980_3725_3805_128688,3800_3350_3355_254529,3530_3195_3255_340924,3355_3060_3085_229482,3090_2815_2895_244853,3250_2885_3215_192482,3475_3135_3195_142551,3340_3075_3225_207339,3215_2995_3045_113508,3225_2890_3225_204103,3315_3105_3240_89140,3315_3005_3145_136725,3160_2870_2910_181535,3025_2780_2820_188155,3140_2830_3060_110302,3145_2775_2780_186413,2815_2525_2695_149124,2965_2725_2960_125639,2925_2735_2800_94407,2805_2615_2685_72607,3290_2580_2895_923606,3390_2910_2965_974248,3250_2915_3180_416630,3180_2800_2800_233481,3040_2840_2920_197384,2855_2650_2730_113592,2915_2400_2505_425325,2690_2410_2430_185147,2700_2525_2695_119160,2935_2675_2790_192366,2990_2765_2950_159645,3170_2955_3160_133941
에이치시티_072990,4800_4530_4530_91316,4745_4420_4490_95698,4640_4440_4555_39136,4660_4495_4550_43963,4570_4310_4365_128511,4365_4245_4285_72801,4350_4110_4155_49563,4235_4045_4125_71218,4150_3910_4000_186072,4220_3995_4130_124813,4240_4020_4075_54561,4260_3905_4070_56111,4100_3925_3970_47238,4010_3885_4000_53944,3995_3750_3805_100946,3870_3680_3800_55153,3870_3750_3835_17545,3840_3700_3800_16648,3750_3410_3470_80419,3600_3470_3600_14953,3590_3495_3540_13720,3610_3485_3575_12464,3775_3575_3675_24464,3745_3630_3655_11782,3725_3580_3705_12152,3780_3630_3735_7192,3785_3665_3700_9904,3745_3425_3535_52249,3630_3430_3535_33260,3550_3310_3330_50465,3370_3175_3315_35278,3400_3140_3200_22947,3220_3005_3120_66421,3385_3095_3270_39514,3450_3120_3270_21371,3405_3280_3380_18265,3440_3165_3180_46151,3325_3100_3325_21092,3295_3195_3250_11351,3265_3160_3170_18326,3285_3090_3125_13529,3270_3000_3260_11474,3320_3160_3310_29323,3400_3150_3285_22115,3295_3105_3200_62291,3420_3200_3320_12053,3470_3255_3465_22730,3495_3225_3495_13154,3455_3205_3280_38809,3460_3280_3295_21621,3480_3310_3385_16344,3515_3310_3450_19028,3485_3315_3450_25028,3425_3155_3205_19463,3370_2920_3150_38891,3355_3060_3205_12937,3305_3160_3245_30764,3450_3085_3295_19349,3615_3395_3500_47064,3500_3335_3405_60633
티이엠씨씨엔에스_241790,9310_8860_9000_96136,9010_8400_8660_97054,8830_8420_8760_43162,8780_8420_8550_48076,8770_7700_7940_151658,7900_7200_7730_70079,7730_7220_7290_79112,7420_7100_7280_39175,7720_7300_7450_36989,7870_7450_7820_37934,8270_7670_7780_54164,7850_7130_7160_78579,7160_6700_6930_67341,7040_6500_6580_79920,6590_6170_6200_124714,6180_5910_6040_36808,6370_5860_6110_32906,6290_5750_5850_36320,5680_5360_5400_51611,5820_5370_5740_28973,5860_5500_5580_35252,6000_5500_5800_32708,6450_5950_6320_53053,6560_6300_6370_40104,6540_6180_6180_14222,6310_6040_6120_33233,6150_5950_6000_40928,6040_5680_5890_47412,5890_5530_5660_44641,5670_5160_5160_104586,5400_5030_5180_35866,5320_5000_5000_63316,6500_4760_6500_3549628,6980_6080_6480_1509461,6660_5940_6050_576655,6190_5860_5910_370411,5810_5180_5180_447796,5360_4980_5140_145689,5180_4900_5080_123565,5180_4735_4820_114578,4850_4550_4550_115790,4765_4510_4600_64397,4905_4655_4895_49349,5070_4635_4735_70066,4795_4555_4725_91942,4990_4730_4985_31422,4975_4735_4750_16850,4930_4530_4540_32688,4675_4455_4655_13226,4795_4565_4565_24404,4775_4565_4775_8690,4775_4540_4620_31469,4760_4610_4750_12221,4715_4395_4505_54494,4555_4120_4345_82768,4440_4015_4320_36121,4650_4445_4610_75662,4680_4450_4580_31528,4740_4350_4740_36908,4990_4795_4935_49394
이노메트리_302430,11200_10060_10090_268682,10370_9010_9420_282731,9850_9050_9510_85404,9930_9030_9240_71784,9600_8760_8880_105334,9190_8200_8830_79986,9320_8600_9090_95589,9370_8850_9200_74238,9570_9240_9240_89279,9700_9240_9700_59840,10500_9780_10330_136317,10500_9940_10110_139822,10120_9110_9440_75531,9750_8490_8660_91107,9860_8640_8700_171047,8700_7790_7900_152513,9100_7900_8350_145955,8400_7770_8060_81279,7790_6960_7080_79519,7800_7180_7600_49928,7650_7120_7330_35753,7680_7150_7590_38797,7930_7580_7680_61552,8080_7590_7660_46418,8270_7510_7510_49076,7700_7320_7500_31161,7510_7100_7140_38494,7480_6680_6900_52207,7240_6680_6810_43673,6960_6000_6150_77685,6320_6000_6100_36389,6380_5960_6000_35349,6260_5760_5890_42358,6450_5860_6300_27426,6750_6310_6490_28656,6780_6470_6690_22864,6660_6160_6200_35305,6420_6000_6390_21160,6460_6160_6370_16789,6540_6050_6200_18897,6470_5860_5960_37091,6200_5870_6100_32578,6450_6060_6310_18396,6510_5870_5910_47532,5960_5600_5770_40699,6190_5820_6090_28759,6110_5790_5790_19218,5790_5410_5460_25756,5780_5330_5750_26546,5920_5500_5520_24727,5800_5560_5760_14907,5750_5390_5390_18123,5690_5390_5400_10748,5390_5010_5120_34432,5290_4205_4360_91118,4555_4030_4220_85609,4740_4275_4645_16592,4880_4450_4650_14127,4970_4590_4885_32227,5080_4885_5020_23109
대모_317850,9360_8690_8690_291639,8780_8260_8410_200666,8640_8300_8360_101701,8470_8260_8330_74996,8430_7900_7950_173682,8120_7590_7860_125759,8160_7540_7660_117090,7650_7150_7320_121781,7850_7520_7750_67232,8050_7900_7970_67682,8260_7820_7890_71223,7860_7680_7740_58989,7760_7100_7510_60886,7920_7310_7810_94852,7590_7200_7260_101947,7300_6930_7180_83076,7370_7100_7210_39023,7180_6970_7080_46103,6850_6430_6450_135252,6870_6460_6830_36850,6880_6570_6720_37732,6770_6510_6730_24447,8000_7060_7400_207041,7950_7400_7450_157864,8060_7340_7630_141293,7930_7600_7600_106082,7610_7060_7070_64908,7070_6480_6650_112962,6780_6410_6460_60190,6500_6110_6140_87689,6240_5960_6150_57495,6260_5900_5900_68320,5930_5370_5540_87872,6230_5500_6190_69985,6430_6000_6160_47682,6500_6110_6280_41292,6440_6060_6250_66894,6320_5900_6320_48939,6490_6200_6320_34689,6980_6270_6310_162492,6330_5950_5950_69025,6120_5780_5870_39342,6290_5880_6210_36823,6240_5800_5800_61924,5800_5470_5600_73667,5930_5630_5900_29797,5950_5700_5880_21850,5880_5490_5490_38680,5640_5300_5510_23798,5810_5560_5610_44853,5880_5630_5870_21670,5860_5650_5700_26540,5930_5700_5720_13165,5620_5340_5380_44111,5590_4800_4970_59434,5220_4840_4880_38602,5280_4930_5200_34976,5540_5200_5320_36781,5700_5290_5660_33083,5950_5700_5920_23700
동양파일_228340,2045_1915_2020_61141,2050_1882_1940_71635,1958_1930_1940_21610,1977_1920_1970_23810,2020_1907_2005_55305,2135_1981_2060_57326,2100_1931_2000_22635,2005_1915_1987_23858,2035_1948_2005_25473,2015_1986_2005_4369,2040_1940_2015_24747,2020_1973_1984_8914,1973_1894_1921_24585,1928_1855_1908_15348,1915_1858_1905_23614,1905_1840_1897_18814,1940_1840_1862_14821,1948_1751_1870_37154,1856_1688_1709_57912,1735_1682_1734_14426,1760_1703_1738_13158,1733_1673_1699_13347,1724_1682_1699_16637,1790_1714_1770_15707,2185_1737_1815_514930,1900_1797_1894_36731,2030_1823_1893_70795,1896_1775_1850_50280,1835_1722_1749_44167,1974_1716_1855_329514,2410_1960_2410_1316405,3130_1963_2190_9544572,2845_2755_2845_1203379,3695_3695_3695_273904,4800_3365_4800_3680125,6240_5910_6240_1030064,7300_4370_4370_9819009,4340_3155_3245_5274808,3950_3165_3800_7978542,4300_3250_3425_6479516,4165_3360_4040_6562969,4150_3400_3770_2571461,4145_3680_3995_2565182,3875_3250_3350_1120307,3580_3050_3310_807285,3540_3065_3540_754289,3500_2815_2865_848387,2960_2615_2695_596513,2725_2555_2640_296126,2735_2550_2550_408582,2770_2525_2770_386205,2800_2555_2570_158921,2730_2540_2680_163424,2680_2315_2410_235787,2525_2200_2315_259843,3005_2355_2655_3232160,2760_2350_2450_1240685,2420_2260_2305_308774,2430_2310_2420_202490,2530_2345_2450_307356
삼진식품_0013V0,7110_6690_6760_112321,8100_6400_6590_2000946,7400_6510_6880_446159,7180_6810_6850_127620,7350_6590_6700_329800,6810_6080_6580_79760,6580_6320_6440_100171,6430_6130_6180_102035,6500_6190_6280_80276,6510_6280_6470_67891,6740_6370_6370_69617,6440_6090_6120_121648,6200_5900_6150_68329,6230_5800_5970_89764,6000_5750_5760_75158,5850_5490_5680_52336,5920_5370_5650_36717,6040_5500_5820_138969,5580_5280_5300_78620,5600_5220_5480_40585,5540_5300_5360_36556,5740_5250_5650_54364,5940_5650_5770_58258,5870_5590_5660_50944,5710_5610_5690_24446,5940_5610_5870_50445,5920_5490_5530_69438,5530_5220_5260_64077,5430_5040_5310_29711,5480_5040_5120_58389,5200_4970_5090_32841,5210_4980_5050_28787,5050_4595_4610_73577,5090_4520_5090_55208,5180_4920_5150_25402,5270_4990_5040_70628,5280_4905_5040_27887,5220_4840_5180_40228,5390_5150_5300_18697,5390_5140_5210_32307,5280_4970_5060_29155,5200_4865_4925_15753,5340_4910_5330_28554,5400_4980_4990_26995,5050_4810_5010_40582,5120_4860_5110_34115,5140_4945_5040_8906,5070_4880_4880_18924,4975_4630_4805_21027,4970_4760_4760_18252,4965_4775_4960_10076,5070_4870_4965_16358,5020_4900_4915_23205,4945_4665_4680_23938,4850_4305_4315_38559,4500_3965_4330_56802,4645_4310_4575_41692,4755_4525_4670_12672,4850_4620_4840_10081,4950_4850_4915_10813
